"id_malha";"UF";"Contrato";"Ano";"Mes";"Panela";"Remendo";"Trincamento";"Rocada";"Drenagem";"Sinalizacao_Vertical";"Sinalizacao_Horizontal";"Rodovia";"km";"Sentido";"Km_Inicial";"Km_Final";"Num_Faixas";"Superfície";"Data Aval.";"IP";"IC";"ICM";"ICM_Unificado"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"ND";"Baixa";"Ruim";"ND";"Bom";"Bom";"BR-210";"89";"D";"90";"89";"1";"Pavimentada";"2026-03-18";"55";"42.5";"51,25";"51.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"ND";"Baixa";"Ruim";"ND";"Bom";"Bom";"BR-210";"89";"C";"89";"90";"1";"Pavimentada";"2026-03-18";"55";"42.5";"51,25";"51.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Baixa";"Baixa";"Ruim";"ND";"Bom";"Bom";"BR-210";"90";"C";"90";"91";"1";"Pavimentada";"2026-03-18";"62.5";"42.5";"56,5";"56.5"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"ND";"Baixa";"Ruim";"ND";"Bom";"Bom";"BR-210";"90";"D";"91";"90";"1";"Pavimentada";"2026-03-18";"17.5";"42.5";"25";"56.5"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"ND";"Baixa";"Ruim";"ND";"Bom";"Bom";"BR-210";"91";"D";"92";"91";"1";"Pavimentada";"2026-03-18";"55";"42.5";"51,25";"51.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"ND";"Baixa";"Ruim";"ND";"Bom";"Bom";"BR-210";"91";"C";"91";"92";"1";"Pavimentada";"2026-03-18";"55";"42.5";"51,25";"51.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Alta";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"92";"C";"92";"93";"1";"Pavimentada";"2026-03-18";"85";"20";"65,5";"65.5"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Média";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"92";"D";"93";"92";"1";"Pavimentada";"2026-03-18";"70";"25";"56,5";"65.5"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Baixa";"Baixa";"Bom";"Regular";"Ruim";"Ruim";"BR-210";"93";"D";"94";"93";"1";"Pavimentada";"2026-03-18";"62.5";"67.5";"64";"64"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Média";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"93";"C";"93";"94";"1";"Pavimentada";"2026-03-18";"70";"25";"56,5";"64"
"17475";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"94";"C";"94";"95";"1";"Pavimentada";"2026-03-18";"35";"57.5";"41,75";"41.75"
"17475";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-210";"94";"D";"95";"94";"1";"Pavimentada";"2026-03-18";"30";"57.5";"38,25";"41.75"
"17475";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"95";"D";"96";"95";"1";"Pavimentada";"2026-03-18";"35";"57.5";"41,75";"41.75"
"17475";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"95";"C";"95";"96";"1";"Pavimentada";"2026-03-18";"35";"20";"30,5";"41.75"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Alta";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"96";"C";"96";"97";"1";"Pavimentada";"2026-03-18";"47.5";"57.5";"50,5";"59.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Média";"Alta";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"96";"D";"97";"96";"1";"Pavimentada";"2026-03-18";"60";"57.5";"59,25";"59.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"ND";"ND";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-210";"97";"D";"98";"97";"1";"Pavimentada";"2026-03-18";"0";"57.5";"17,25";"27"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Média";"ND";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"97";"C";"97";"98";"1";"Pavimentada";"2026-03-18";"30";"20";"27";"27"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Média";"Baixa";"ND";"Bom";"ND";"Bom";"Bom";"BR-210";"98";"C";"98";"99";"1";"Pavimentada";"2026-03-18";"32.5";"20";"28,75";"44.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Média";"Média";"Baixa";"Ruim";"ND";"Bom";"Bom";"BR-210";"98";"D";"99";"98";"1";"Pavimentada";"2026-03-18";"45";"42.5";"44,25";"44.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Média";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"99";"D";"100";"99";"1";"Pavimentada";"2026-03-18";"70";"57.5";"66,25";"66.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Baixa";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"99";"C";"99";"100";"1";"Pavimentada";"2026-03-18";"62.5";"20";"49,75";"66.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"ND";"Média";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-210";"100";"C";"100";"101";"1";"Pavimentada";"2026-03-18";"15";"57.5";"27,75";"27.75"
"17475";"RR";"""26 00650/2025""";"2026";"3";"ND";"Baixa";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"100";"D";"101";"100";"1";"Pavimentada";"2026-03-18";"12.5";"57.5";"26";"27.75"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Média";"Alta";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"101";"D";"102";"101";"1";"Pavimentada";"2026-03-18";"60";"57.5";"59,25";"59.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Média";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"101";"C";"101";"102";"1";"Pavimentada";"2026-03-18";"32.5";"57.5";"40";"59.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Alta";"Baixa";"Ruim";"ND";"Ruim";"Ruim";"BR-210";"102";"C";"102";"103";"1";"Pavimentada";"2026-03-18";"47.5";"80";"57,25";"59.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Média";"Alta";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"102";"D";"103";"102";"1";"Pavimentada";"2026-03-18";"60";"57.5";"59,25";"59.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Baixa";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"103";"D";"104";"103";"1";"Pavimentada";"2026-03-18";"62.5";"57.5";"61";"62"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Alta";"ND";"Bom";"ND";"Bom";"Bom";"BR-210";"103";"C";"103";"104";"1";"Pavimentada";"2026-03-18";"80";"20";"62";"62"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Alta";"ND";"Bom";"ND";"Bom";"Bom";"BR-210";"104";"C";"104";"105";"1";"Pavimentada";"2026-03-18";"80";"20";"62";"66.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Média";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"104";"D";"105";"104";"1";"Pavimentada";"2026-03-18";"70";"57.5";"66,25";"66.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Alta";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"105";"D";"106";"105";"1";"Pavimentada";"2026-03-18";"85";"57.5";"76,75";"76.75"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Alta";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"105";"C";"105";"106";"1";"Pavimentada";"2026-03-18";"85";"20";"65,5";"76.75"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Alta";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"106";"C";"106";"107";"1";"Pavimentada";"2026-03-18";"85";"20";"65,5";"80"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Alta";"ND";"Ruim";"ND";"Ruim";"Ruim";"BR-210";"106";"D";"107";"106";"1";"Pavimentada";"2026-03-18";"80";"80";"80";"80"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"ND";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"107";"D";"108";"107";"1";"Pavimentada";"2026-03-18";"55";"57.5";"55,75";"65.5"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Alta";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"107";"C";"107";"108";"1";"Pavimentada";"2026-03-18";"85";"20";"65,5";"65.5"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Média";"Alta";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"108";"C";"108";"109";"1";"Pavimentada";"2026-03-18";"60";"20";"48";"66.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Média";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"108";"D";"109";"108";"1";"Pavimentada";"2026-03-18";"70";"57.5";"66,25";"66.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Média";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"109";"D";"110";"109";"1";"Pavimentada";"2026-03-18";"32.5";"57.5";"40";"40"
"17475";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-210";"109";"C";"109";"110";"1";"Pavimentada";"2026-03-18";"30";"57.5";"38,25";"40"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Média";"ND";"Bom";"ND";"Bom";"Bom";"BR-210";"110";"C";"110";"111";"1";"Pavimentada";"2026-03-18";"27.5";"20";"25,25";"37.5"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Média";"Média";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"110";"D";"111";"110";"1";"Pavimentada";"2026-03-18";"45";"20";"37,5";"37.5"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Média";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"111";"D";"112";"111";"1";"Pavimentada";"2026-03-18";"70";"20";"55";"55.75"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"ND";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"111";"C";"111";"112";"1";"Pavimentada";"2026-03-18";"55";"57.5";"55,75";"55.75"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Média";"Alta";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"112";"C";"112";"113";"1";"Pavimentada";"2026-03-18";"60";"20";"48";"59.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Média";"Alta";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"112";"D";"113";"112";"1";"Pavimentada";"2026-03-18";"60";"57.5";"59,25";"59.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Baixa";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"113";"D";"114";"113";"1";"Pavimentada";"2026-03-18";"62.5";"57.5";"61";"61"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Baixa";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"113";"C";"113";"114";"1";"Pavimentada";"2026-03-18";"62.5";"20";"49,75";"61"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Baixa";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"114";"C";"114";"115";"1";"Pavimentada";"2026-03-18";"25";"20";"23,5";"43.5"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Média";"Baixa";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"114";"D";"115";"114";"1";"Pavimentada";"2026-03-18";"37.5";"57.5";"43,5";"43.5"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Média";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"115";"D";"116";"115";"1";"Pavimentada";"2026-03-18";"70";"57.5";"66,25";"66.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Alta";"ND";"Bom";"ND";"Bom";"Bom";"BR-210";"115";"C";"115";"116";"1";"Pavimentada";"2026-03-18";"80";"20";"62";"66.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Média";"ND";"Bom";"ND";"Bom";"Bom";"BR-210";"116";"C";"116";"117";"1";"Pavimentada";"2026-03-18";"65";"20";"51,5";"73.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Alta";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-210";"116";"D";"117";"116";"1";"Pavimentada";"2026-03-18";"80";"57.5";"73,25";"73.25"
"17475";"RR";"""26 00650/2025""";"2026";"3";"Média";"ND";"Baixa";"Ruim";"ND";"Bom";"Bom";"BR-210";"117";"D";"118";"117";"1";"Pavimentada";"2026-03-18";"30";"42.5";"33,75";"33.75"
"17475";"RR";"""26 00650/2025""";"2026";"3";"ND";"Baixa";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"117";"C";"117";"118";"1";"Pavimentada";"2026-03-18";"12.5";"57.5";"26";"33.75"
"17476";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"ND";"ND";"Ruim";"ND";"Bom";"Bom";"BR-210";"118";"C";"118";"119";"2";"Pavimentada";"2026-03-18";"12.5";"42.5";"21,5";"21.5"
"17476";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"ND";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-210";"118";"D";"119";"118";"2";"Pavimentada";"2026-03-18";"12.5";"57.5";"26";"26"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-210";"119";"C";"119";"120";"1";"Pavimentada";"2026-03-18";"0";"25";"7,5";"14.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"ND";"ND";"Bom";"ND";"Bom";"Bom";"BR-210";"119";"D";"120";"119";"1";"Pavimentada";"2026-03-18";"12.5";"20";"14,75";"14.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Média";"ND";"Baixa";"Bom";"Bom";"Ruim";"Ruim";"BR-210";"120";"D";"121";"120";"1";"Pavimentada";"2026-03-18";"30";"62.5";"39,75";"39.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Baixa";"ND";"Ruim";"Bom";"Bom";"Bom";"BR-210";"120";"C";"120";"121";"1";"Pavimentada";"2026-03-18";"20";"47.5";"28,25";"39.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"Baixa";"Ruim";"ND";"Bom";"Bom";"BR-210";"121";"C";"121";"122";"1";"Pavimentada";"2026-03-18";"35";"42.5";"37,25";"37.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Média";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-210";"121";"D";"122";"121";"1";"Pavimentada";"2026-03-18";"27.5";"57.5";"36,5";"37.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"ND";"Bom";"ND";"Bom";"Bom";"BR-210";"122";"D";"123";"122";"1";"Pavimentada";"2026-03-18";"30";"20";"27";"27"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"ND";"Bom";"ND";"Bom";"Bom";"BR-210";"122";"C";"122";"123";"1";"Pavimentada";"2026-03-18";"30";"20";"27";"27"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"ND";"Bom";"ND";"Bom";"Bom";"BR-210";"123";"C";"123";"124";"1";"Pavimentada";"2026-03-18";"30";"20";"27";"27"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Baixa";"ND";"Bom";"ND";"Bom";"Bom";"BR-210";"123";"D";"124";"123";"1";"Pavimentada";"2026-03-18";"7.5";"20";"11,25";"27"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Alta";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"124";"D";"125";"124";"1";"Pavimentada";"2026-03-18";"47.5";"25";"40,75";"40.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"ND";"Ruim";"ND";"Bom";"Bom";"BR-210";"124";"C";"124";"125";"1";"Pavimentada";"2026-03-18";"30";"42.5";"33,75";"40.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Média";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-210";"125";"C";"125";"126";"1";"Pavimentada";"2026-03-18";"15";"57.5";"27,75";"27.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"ND";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-210";"125";"D";"126";"125";"1";"Pavimentada";"2026-03-18";"0";"57.5";"17,25";"27.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Média";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"126";"D";"127";"126";"1";"Pavimentada";"2026-03-18";"32.5";"57.5";"40";"40"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Média";"ND";"Bom";"ND";"Bom";"Bom";"BR-210";"126";"C";"126";"127";"1";"Pavimentada";"2026-03-18";"15";"20";"16,5";"40"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Alta";"ND";"Ruim";"ND";"Bom";"Bom";"BR-210";"127";"C";"127";"128";"1";"Pavimentada";"2026-03-18";"42.5";"42.5";"42,5";"69.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Média";"Baixa";"Bom";"Regular";"Ruim";"Ruim";"BR-210";"127";"D";"128";"127";"1";"Pavimentada";"2026-03-18";"70";"67.5";"69,25";"69.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Média";"Média";"Baixa";"Bom";"Bom";"Ruim";"Ruim";"BR-210";"128";"D";"129";"128";"1";"Pavimentada";"2026-03-18";"45";"62.5";"50,25";"55"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Média";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"128";"C";"128";"129";"1";"Pavimentada";"2026-03-18";"70";"20";"55";"55"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Alta";"ND";"Baixa";"Ruim";"ND";"Bom";"Bom";"BR-210";"129";"C";"129";"130";"1";"Pavimentada";"2026-03-18";"55";"42.5";"51,25";"61"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Baixa";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"129";"D";"130";"129";"1";"Pavimentada";"2026-03-18";"62.5";"57.5";"61";"61"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Média";"Média";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"130";"D";"131";"130";"1";"Pavimentada";"2026-03-18";"45";"57.5";"48,75";"48.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Baixa";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"130";"C";"130";"131";"1";"Pavimentada";"2026-03-18";"25";"20";"23,5";"48.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Média";"ND";"Ruim";"ND";"Bom";"Bom";"BR-210";"131";"C";"131";"132";"1";"Pavimentada";"2026-03-18";"27.5";"42.5";"32";"32"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Baixa";"ND";"Bom";"ND";"Bom";"Bom";"BR-210";"131";"D";"132";"131";"1";"Pavimentada";"2026-03-18";"7.5";"20";"11,25";"32"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"ND";"Baixa";"Ruim";"ND";"Ruim";"Ruim";"BR-210";"132";"D";"133";"132";"1";"Pavimentada";"2026-03-18";"5";"80";"27,5";"27.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"ND";"ND";"Ruim";"Bom";"Bom";"Bom";"BR-210";"132";"C";"132";"133";"1";"Pavimentada";"2026-03-18";"0";"47.5";"14,25";"27.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Média";"Baixa";"Ruim";"ND";"Bom";"Bom";"BR-210";"133";"C";"133";"134";"1";"Pavimentada";"2026-03-18";"32.5";"42.5";"35,5";"62.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Média";"Alta";"Baixa";"Bom";"Regular";"Ruim";"Ruim";"BR-210";"133";"D";"134";"133";"1";"Pavimentada";"2026-03-18";"60";"67.5";"62,25";"62.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"ND";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"134";"D";"135";"134";"1";"Pavimentada";"2026-03-18";"17.5";"25";"19,75";"19.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"ND";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"134";"C";"134";"135";"1";"Pavimentada";"2026-03-18";"17.5";"25";"19,75";"19.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Média";"ND";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"135";"C";"135";"136";"1";"Pavimentada";"2026-03-18";"30";"25";"28,5";"67"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Alta";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"135";"D";"136";"135";"1";"Pavimentada";"2026-03-18";"85";"25";"67";"67"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Média";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"136";"D";"137";"136";"1";"Pavimentada";"2026-03-18";"70";"25";"56,5";"56.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-210";"136";"C";"136";"137";"1";"Pavimentada";"2026-03-18";"12.5";"25";"16,25";"56.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"ND";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"137";"C";"137";"138";"1";"Pavimentada";"2026-03-18";"17.5";"20";"18,25";"18.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"ND";"Baixa";"Ruim";"ND";"Bom";"Bom";"BR-210";"137";"D";"138";"137";"1";"Pavimentada";"2026-03-18";"5";"42.5";"16,25";"18.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Baixa";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"138";"D";"139";"138";"1";"Pavimentada";"2026-03-18";"25";"25";"25";"25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Média";"ND";"Bom";"Bom";"Bom";"Bom";"BR-210";"138";"C";"138";"139";"1";"Pavimentada";"2026-03-18";"15";"25";"18";"25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Alta";"ND";"Ruim";"Bom";"Bom";"Bom";"BR-210";"139";"C";"139";"140";"1";"Pavimentada";"2026-03-18";"42.5";"47.5";"44";"48"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Média";"Alta";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"139";"D";"140";"139";"1";"Pavimentada";"2026-03-18";"60";"20";"48";"48"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Média";"Baixa";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"140";"D";"141";"140";"1";"Pavimentada";"2026-03-18";"37.5";"20";"32,25";"32.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Média";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-210";"140";"C";"140";"141";"1";"Pavimentada";"2026-03-18";"15";"62.5";"29,25";"32.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-210";"141";"C";"141";"142";"1";"Pavimentada";"2026-03-18";"0";"25";"7,5";"14.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Baixa";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"141";"D";"142";"141";"1";"Pavimentada";"2026-03-18";"12.5";"20";"14,75";"14.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Média";"Média";"ND";"Ruim";"Bom";"Bom";"Bom";"BR-210";"142";"D";"143";"142";"1";"Pavimentada";"2026-03-18";"40";"47.5";"42,25";"42.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-210";"142";"C";"142";"143";"1";"Pavimentada";"2026-03-18";"12.5";"25";"16,25";"42.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Baixa";"ND";"Ruim";"Bom";"Bom";"Bom";"BR-210";"143";"C";"143";"144";"1";"Pavimentada";"2026-03-18";"20";"47.5";"28,25";"29"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"ND";"Baixa";"Ruim";"Bom";"Ruim";"Ruim";"BR-210";"143";"D";"144";"143";"1";"Pavimentada";"2026-03-18";"5";"85";"29";"29"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Baixa";"Baixa";"Ruim";"Bom";"Ruim";"Ruim";"BR-210";"144";"D";"145";"144";"1";"Pavimentada";"2026-03-18";"62.5";"85";"69,25";"69.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Média";"Baixa";"Baixa";"Ruim";"Bom";"Bom";"Bom";"BR-210";"144";"C";"144";"145";"1";"Pavimentada";"2026-03-18";"37.5";"47.5";"40,5";"69.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Média";"ND";"Ruim";"ND";"Bom";"Bom";"BR-210";"145";"C";"145";"146";"1";"Pavimentada";"2026-03-18";"15";"42.5";"23,25";"37.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Média";"Média";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"145";"D";"146";"145";"1";"Pavimentada";"2026-03-18";"45";"20";"37,5";"37.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Alta";"Baixa";"Bom";"Bom";"Ruim";"Ruim";"BR-210";"146";"D";"147";"146";"1";"Pavimentada";"2026-03-18";"47.5";"62.5";"52";"52"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Média";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"146";"C";"146";"147";"1";"Pavimentada";"2026-03-18";"32.5";"25";"30,25";"52"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Alta";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"147";"C";"147";"148";"1";"Pavimentada";"2026-03-18";"85";"20";"65,5";"85"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Alta";"Baixa";"Ruim";"Bom";"Ruim";"Ruim";"BR-210";"147";"D";"148";"147";"1";"Pavimentada";"2026-03-18";"85";"85";"85";"85"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Baixa";"Baixa";"Ruim";"ND";"Ruim";"Ruim";"BR-210";"148";"D";"149";"148";"1";"Pavimentada";"2026-03-18";"12.5";"80";"32,75";"37"
