"UF";"Contrato";"Ano";"Mes";"Rodovia";"km";"Sentido";"Panela";"Corrugacoes";"trilha_roda";"Secao_Transversal";"Poca_dagua";"Drenagem";"Poeira";"Km_Inicial";"Km_Final";"Num_Faixas";"Superfície";"Data Aval.";"ICM";"ICM_Unificado"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"642.6";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"642.6";"643";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"642.6";"D";"Média";"Média";"Regular";"Regular";"0";"Regular";"Bom";"643";"642.6";"1";"Não pavimentada";"2025-05-10";"73,75";"73.75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"643";"D";"Média";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"644";"643";"1";"Não pavimentada";"2025-05-10";"56,25";"56.25"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"643";"C";"Baixa";"ND";"ND";"ND";"0";"ND";"Bom";"643";"644";"1";"Não pavimentada";"2025-11-12";"15";"15"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"644";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"644";"645";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"644";"D";"Média";"Média";"Regular";"Regular";"0";"Regular";"Bom";"645";"644";"1";"Não pavimentada";"2025-05-10";"73,75";"73.75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"645";"D";"Alta";"Média";"Regular";"Regular";"0";"Regular";"Bom";"646";"645";"1";"Não pavimentada";"2025-05-10";"80";"80"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"645";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"645";"646";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"646";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"646";"647";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"646";"D";"Alta";"Média";"Regular";"Regular";"0";"Regular";"Bom";"647";"646";"1";"Não pavimentada";"2025-05-10";"80";"80"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"647";"D";"Média";"Média";"Regular";"Regular";"0";"Regular";"Bom";"648";"647";"1";"Não pavimentada";"2025-05-10";"73,75";"73.75"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"647";"C";"Baixa";"ND";"ND";"ND";"0";"ND";"Bom";"647";"648";"1";"Não pavimentada";"2025-11-12";"15";"15"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"648";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"648";"649";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"648";"D";"Média";"Média";"Regular";"Regular";"0";"Bom";"Bom";"649";"648";"1";"Não pavimentada";"2025-05-10";"71,25";"71.25"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"649";"D";"Média";"Média";"Regular";"Regular";"0";"Bom";"Bom";"650";"649";"1";"Não pavimentada";"2025-05-10";"71,25";"71.25"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"649";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"649";"650";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"650";"C";"Baixa";"ND";"ND";"ND";"0";"Bom";"Bom";"650";"651";"1";"Não pavimentada";"2025-11-12";"20";"20"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"650";"D";"Média";"Média";"Regular";"Regular";"0";"Regular";"Bom";"651";"650";"1";"Não pavimentada";"2025-05-10";"73,75";"73.75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"651";"D";"Média";"Média";"Regular";"Regular";"0";"Regular";"Bom";"652";"651";"1";"Não pavimentada";"2025-05-10";"73,75";"73.75"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"651";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"651";"652";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"652";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"652";"653";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"652";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"653";"652";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"653";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"654";"653";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"653";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"653";"654";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"654";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"654";"655";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"654";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"655";"654";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"655";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"656";"655";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"655";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"655";"656";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"656";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"656";"657";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"656";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"657";"656";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"657";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"658";"657";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"657";"C";"ND";"ND";"ND";"ND";"0";"Bom";"Bom";"657";"658";"1";"Não pavimentada";"2025-11-12";"7,5";"7.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"658";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"658";"659";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"658";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"659";"658";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"659";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"660";"659";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"659";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"659";"660";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"660";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"660";"661";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"660";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"661";"660";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"661";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"662";"661";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"661";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"661";"662";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"662";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"662";"663";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"662";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"663";"662";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"663";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"664";"663";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"663";"C";"ND";"ND";"ND";"ND";"0";"Bom";"Bom";"663";"664";"1";"Não pavimentada";"2025-11-12";"7,5";"7.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"664";"C";"ND";"ND";"ND";"ND";"0";"Bom";"Bom";"664";"665";"1";"Não pavimentada";"2025-11-12";"7,5";"7.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"664";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"665";"664";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"665";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"666";"665";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"665";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"665";"666";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"666";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"666";"667";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"666";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"667";"666";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"667";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"668";"667";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"667";"C";"ND";"ND";"ND";"ND";"0";"Bom";"Bom";"667";"668";"1";"Não pavimentada";"2025-11-12";"7,5";"7.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"668";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"668";"669";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"668";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"669";"668";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"669";"D";"Baixa";"Baixa";"Regular";"Bom";"0";"Regular";"Bom";"670";"669";"1";"Não pavimentada";"2025-05-10";"56,25";"56.25"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"669";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"669";"670";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"670";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"670";"671";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"670";"D";"Média";"Média";"Bom";"Bom";"0";"Bom";"Bom";"671";"670";"1";"Não pavimentada";"2025-05-10";"63,75";"63.75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"671";"D";"Média";"Baixa";"Bom";"Regular";"0";"Bom";"Bom";"672";"671";"1";"Não pavimentada";"2025-05-10";"60";"60"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"671";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"671";"672";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"672";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"672";"673";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"672";"D";"Baixa";"Baixa";"Regular";"Bom";"0";"Bom";"Bom";"673";"672";"1";"Não pavimentada";"2025-05-10";"53,75";"53.75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"673";"D";"Média";"Média";"Bom";"Regular";"0";"ND";"Regular";"674";"673";"1";"Não pavimentada";"2025-05-10";"63,75";"63.75"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"673";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"673";"674";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"674";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"674";"675";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"674";"D";"Média";"Baixa";"Regular";"Bom";"0";"Regular";"Bom";"675";"674";"1";"Não pavimentada";"2025-05-10";"62,5";"62.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"675";"D";"Média";"Alta";"Ruim";"Regular";"0";"Regular";"Regular";"676";"675";"1";"Não pavimentada";"2025-05-10";"86,25";"86.25"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"675";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"675";"676";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"676";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"676";"677";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"676";"D";"Baixa";"Baixa";"Ruim";"Ruim";"0";"Regular";"Regular";"677";"676";"1";"Não pavimentada";"2025-05-10";"68,75";"68.75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"677";"D";"Média";"Média";"Regular";"Bom";"0";"Regular";"Regular";"678";"677";"1";"Não pavimentada";"2025-05-10";"71,25";"71.25"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"677";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"677";"678";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"678";"C";"Baixa";"ND";"ND";"ND";"0";"ND";"Bom";"678";"679";"1";"Não pavimentada";"2025-11-12";"15";"15"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"678";"D";"Média";"Baixa";"Regular";"Bom";"0";"Bom";"Bom";"679";"678";"1";"Não pavimentada";"2025-05-10";"60";"60"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"679";"D";"Média";"Baixa";"Regular";"Regular";"0";"Regular";"Regular";"680";"679";"1";"Não pavimentada";"2025-05-10";"67,5";"67.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"679";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"679";"680";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"680";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"680";"681";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"680";"D";"Alta";"Média";"Regular";"Regular";"0";"Regular";"Regular";"681";"680";"1";"Não pavimentada";"2025-05-10";"81,25";"81.25"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"681";"D";"Média";"Baixa";"Ruim";"Regular";"0";"Regular";"Bom";"682";"681";"1";"Não pavimentada";"2025-05-10";"70";"70"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"681";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"681";"682";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"682";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"682";"683";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"682";"D";"Alta";"Média";"Ruim";"Regular";"0";"Regular";"Ruim";"683";"682";"1";"Não pavimentada";"2025-05-10";"86,25";"86.25"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"683";"D";"Alta";"Média";"Bom";"Regular";"0";"Regular";"Regular";"684";"683";"1";"Não pavimentada";"2025-05-10";"77,5";"77.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"683";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"683";"684";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"684";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"684";"685";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"684";"D";"Média";"Média";"Regular";"Regular";"0";"Bom";"Bom";"685";"684";"1";"Não pavimentada";"2025-05-10";"71,25";"71.25"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"685";"D";"Baixa";"Baixa";"Regular";"Regular";"0";"Regular";"Regular";"686";"685";"1";"Não pavimentada";"2025-05-10";"61,25";"61.25"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"685";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"685";"686";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"686";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"686";"687";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"686";"D";"Baixa";"Baixa";"Regular";"Regular";"0";"Regular";"Regular";"687";"686";"1";"Não pavimentada";"2025-05-10";"61,25";"61.25"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"687";"D";"Média";"Média";"Regular";"Regular";"0";"Regular";"Bom";"688";"687";"1";"Não pavimentada";"2025-05-10";"73,75";"73.75"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"687";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"687";"688";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"688";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"688";"689";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"688";"D";"Alta";"Baixa";"Regular";"Regular";"0";"Regular";"Ruim";"689";"688";"1";"Não pavimentada";"2025-05-10";"75";"75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"689";"D";"Alta";"Baixa";"Regular";"Regular";"0";"Regular";"Bom";"690";"689";"1";"Não pavimentada";"2025-05-10";"72,5";"72.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"689";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"689";"690";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"690";"C";"ND";"ND";"ND";"ND";"0";"Bom";"Bom";"690";"691";"1";"Não pavimentada";"2025-11-12";"7,5";"7.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"690";"D";"Alta";"Alta";"Bom";"Bom";"0";"Bom";"Bom";"691";"690";"1";"Não pavimentada";"2025-05-10";"77,5";"77.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"691";"D";"Alta";"Média";"Regular";"Regular";"0";"Regular";"Bom";"692";"691";"1";"Não pavimentada";"2025-05-10";"80";"80"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"691";"C";"Baixa";"ND";"ND";"ND";"0";"Bom";"Bom";"691";"692";"1";"Não pavimentada";"2025-11-12";"20";"20"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"692";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"692";"693";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"692";"D";"Alta";"Alta";"Regular";"Regular";"0";"Regular";"Regular";"693";"692";"1";"Não pavimentada";"2025-05-10";"88,75";"88.75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"693";"D";"Alta";"Alta";"Regular";"ND";"0";"Regular";"Bom";"694";"693";"1";"Não pavimentada";"2025-05-10";"76,25";"76.25"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"693";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"693";"694";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"694";"C";"Baixa";"ND";"ND";"ND";"0";"Bom";"Bom";"694";"695";"1";"Não pavimentada";"2025-11-12";"20";"20"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"694";"D";"Alta";"Alta";"Regular";"Bom";"0";"Regular";"Ruim";"695";"694";"1";"Não pavimentada";"2025-05-10";"86,25";"86.25"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"695";"D";"Média";"Média";"Regular";"Regular";"0";"Regular";"Bom";"696";"695";"1";"Não pavimentada";"2025-05-10";"73,75";"73.75"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"695";"C";"ND";"ND";"ND";"ND";"0";"Bom";"Bom";"695";"696";"1";"Não pavimentada";"2025-11-12";"7,5";"7.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"696";"C";"ND";"ND";"ND";"ND";"0";"Bom";"Bom";"696";"697";"1";"Não pavimentada";"2025-11-12";"7,5";"7.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"696";"D";"Média";"Média";"Regular";"Regular";"0";"Regular";"Bom";"697";"696";"1";"Não pavimentada";"2025-05-10";"73,75";"73.75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"697";"D";"Média";"Média";"Regular";"Regular";"0";"Regular";"Bom";"698";"697";"1";"Não pavimentada";"2025-05-10";"73,75";"73.75"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"697";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"697";"698";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"698";"C";"ND";"ND";"ND";"ND";"0";"Bom";"Bom";"698";"699";"1";"Não pavimentada";"2025-11-12";"7,5";"7.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"698";"D";"Alta";"Baixa";"Ruim";"Regular";"0";"Regular";"Bom";"699";"698";"1";"Não pavimentada";"2025-05-10";"76,25";"76.25"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"699";"D";"Alta";"Média";"Regular";"Regular";"0";"Regular";"Bom";"700";"699";"1";"Não pavimentada";"2025-05-10";"80";"80"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"699";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"699";"700";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"700";"C";"ND";"ND";"ND";"ND";"0";"Bom";"Bom";"700";"701";"1";"Não pavimentada";"2025-11-12";"7,5";"7.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"700";"D";"Alta";"Média";"Regular";"Regular";"0";"Regular";"Bom";"701";"700";"1";"Não pavimentada";"2025-05-10";"80";"80"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"701";"D";"Média";"Média";"Regular";"Regular";"0";"Regular";"Bom";"702";"701";"1";"Não pavimentada";"2025-05-10";"73,75";"73.75"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"701";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"701";"702";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"702";"C";"Baixa";"ND";"ND";"ND";"0";"ND";"Bom";"702";"703";"1";"Não pavimentada";"2025-11-12";"15";"15"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"702";"D";"Média";"Média";"Regular";"Regular";"0";"Regular";"Bom";"703";"702";"1";"Não pavimentada";"2025-05-10";"73,75";"73.75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"703";"D";"Alta";"Média";"Regular";"Ruim";"0";"Regular";"Regular";"704";"703";"1";"Não pavimentada";"2025-05-10";"85";"85"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"703";"C";"Baixa";"ND";"ND";"ND";"0";"ND";"Bom";"703";"704";"1";"Não pavimentada";"2025-11-12";"15";"15"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"704";"C";"Baixa";"ND";"ND";"ND";"0";"ND";"Bom";"704";"705";"1";"Não pavimentada";"2025-11-12";"15";"15"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"704";"D";"Alta";"Alta";"Ruim";"Regular";"0";"Regular";"Ruim";"705";"704";"1";"Não pavimentada";"2025-05-10";"93,75";"93.75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"705";"D";"Alta";"Alta";"Regular";"Ruim";"0";"Regular";"Regular";"706";"705";"1";"Não pavimentada";"2025-05-10";"92,5";"92.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"705";"C";"ND";"ND";"ND";"ND";"0";"Bom";"Bom";"705";"706";"1";"Não pavimentada";"2025-11-12";"7,5";"7.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"706";"C";"ND";"ND";"ND";"ND";"0";"Bom";"Bom";"706";"707";"1";"Não pavimentada";"2025-11-12";"7,5";"7.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"706";"D";"Alta";"Alta";"Ruim";"Regular";"0";"Regular";"Bom";"707";"706";"1";"Não pavimentada";"2025-05-10";"91,25";"91.25"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"707";"D";"Alta";"Alta";"Ruim";"Ruim";"0";"Ruim";"Bom";"708";"707";"1";"Não pavimentada";"2025-05-10";"97,5";"97.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"707";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"707";"708";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"708";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"708";"709";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"708";"D";"Média";"Média";"Regular";"Regular";"0";"Bom";"Bom";"709";"708";"1";"Não pavimentada";"2025-05-10";"71,25";"71.25"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"709";"D";"Alta";"Alta";"Regular";"Bom";"0";"Regular";"Regular";"710";"709";"1";"Não pavimentada";"2025-05-10";"85";"85"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"709";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"709";"710";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"710";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"710";"711";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
